25,45,5
25,45,4.5
25,45,5
25,45,5
25,45,5
25,45,5
25,45,5
25,45,5
24,45,5
25,45,5
25,45,5
25,45,5
25,45,5
25,45,5
25,45,5
25,45,5
25,44,5
23,45,5
25,45,5
25,45,5
25,45,5
25,45,5
25,45,5
25,45,5
25,45,5
